zip,city,state,lat,lon
33563,Plant City,FL,28.01,-82.14
33564,Plant City,FL,28.0,-82.12
33565,Plant City,FL,28.09,-82.15
33566,Plant City,FL,27.98,-82.1
33567,Plant City,FL,27.92,-82.12
33568,Riverview,FL,27.84,-82.31
33569,Riverview,FL,27.83,-82.29
33570,Ruskin,FL,27.71,-82.42
33571,Sun City Center,FL,27.72,-82.35
33572,Apollo Beach,FL,27.78,-82.39
33573,Sun City Center,FL,27.72,-82.35
33574,Saint Leo,FL,28.33,-82.25
33575,Ruskin,FL,27.72,-82.43
33576,San Antonio,FL,28.33,-82.27
33578,Riverview,FL,27.88,-82.33
33579,Riverview,FL,27.79,-82.29
33583,Seffner,FL,27.99,-82.27
33584,Seffner,FL,27.99,-82.27
33585,Sumterville,FL,28.73,-82.09
33586,Sun City,FL,27.68,-82.47
33587,Sydney,FL,27.9,-82.24
33592,Thonotosassa,FL,28.07,-82.3
33593,Trilby,FL,28.44,-82.2
33594,Valrico,FL,27.94,-82.25
33595,Valrico,FL,27.94,-82.25
33596,Valrico,FL,27.88,-82.24
33597,Webster,FL,28.61,-82.05
33598,Wimauma,FL,27.71,-82.3
33601,Tampa,FL,27.95,-82.48
33602,Tampa,FL,27.95,-82.46
33603,Tampa,FL,27.99,-82.46
33604,Tampa,FL,28.02,-82.46
33605,Tampa,FL,27.95,-82.43
33606,Tampa,FL,27.95,-82.48
33607,Tampa,FL,27.96,-82.49
33608,Tampa,FL,27.95,-82.48
33609,Tampa,FL,27.94,-82.52
33610,Tampa,FL,28.0,-82.38
33611,Tampa,FL,27.89,-82.51
33612,Tampa,FL,28.05,-82.45
33613,Tampa,FL,28.08,-82.45
33614,Tampa,FL,28.0,-82.51
33615,Tampa,FL,28.01,-82.58
33616,Tampa,FL,27.87,-82.54
33617,Tampa,FL,28.04,-82.39
33618,Tampa,FL,28.07,-82.5
33619,Tampa,FL,27.94,-82.38
33620,Tampa,FL,28.06,-82.41
33621,Tampa,FL,27.84,-82.49
33622,Tampa,FL,27.95,-82.48
33623,Tampa,FL,27.95,-82.48
33624,Tampa,FL,28.08,-82.53
33625,Tampa,FL,28.07,-82.56
33626,Tampa,FL,28.07,-82.62
33629,Tampa,FL,27.92,-82.51
33630,Tampa,FL,27.95,-82.48
33631,Tampa,FL,27.95,-82.48
33633,Tampa,FL,27.95,-82.48
33634,Tampa,FL,28.01,-82.55
33635,Tampa,FL,28.03,-82.62
33637,Tampa,FL,28.05,-82.36
33646,Tampa,FL,27.95,-82.45
33647,Tampa,FL,28.13,-82.35
33650,Tampa,FL,27.95,-82.48
33651,Tampa,FL,27.95,-82.53
33655,Tampa,FL,27.95,-82.48
33660,Tampa,FL,27.95,-82.48
33661,Tampa,FL,27.95,-82.48
33662,Tampa,FL,27.95,-82.48
33663,Tampa,FL,27.95,-82.48
33664,Tampa,FL,27.95,-82.48
33672,Tampa,FL,27.95,-82.48
33673,Tampa,FL,27.95,-82.48
33674,Tampa,FL,27.95,-82.48
33675,Tampa,FL,27.95,-82.48
33677,Tampa,FL,27.95,-82.48
33679,Tampa,FL,27.95,-82.48
33680,Tampa,FL,27.95,-82.48
33681,Tampa,FL,27.95,-82.48
33682,Tampa,FL,27.95,-82.48
33684,Tampa,FL,27.95,-82.48
33685,Tampa,FL,27.95,-82.48
33686,Tampa,FL,27.95,-82.48
33687,Tampa,FL,27.95,-82.48
33688,Tampa,FL,27.95,-82.48
33689,Tampa,FL,27.95,-82.48
33690,Tampa,FL,27.92,-82.49
33694,Tampa,FL,27.95,-82.48
33701,Saint Petersburg,FL,27.77,-82.63
33702,Saint Petersburg,FL,27.85,-82.63
33703,Saint Petersburg,FL,27.82,-82.62
33704,Saint Petersburg,FL,27.8,-82.63
33705,Saint Petersburg,FL,27.75,-82.64
33706,Saint Petersburg,FL,27.74,-82.75
33707,Saint Petersburg,FL,27.76,-82.73
33708,Saint Petersburg,FL,27.82,-82.8
33709,Saint Petersburg,FL,27.82,-82.73
33710,Saint Petersburg,FL,27.79,-82.73
33711,Saint Petersburg,FL,27.74,-82.69
33712,Saint Petersburg,FL,27.73,-82.67
33713,Saint Petersburg,FL,27.79,-82.68
33714,Saint Petersburg,FL,27.82,-82.68
33715,Saint Petersburg,FL,27.66,-82.72
33716,Saint Petersburg,FL,27.88,-82.65
33729,Saint Petersburg,FL,27.75,-82.64
33730,Saint Petersburg,FL,27.75,-82.64
33731,Saint Petersburg,FL,27.75,-82.64
33732,Saint Petersburg,FL,27.75,-82.64
33733,Saint Petersburg,FL,27.75,-82.64
33734,Saint Petersburg,FL,27.75,-82.64
33736,Saint Petersburg,FL,27.75,-82.64
33737,Saint Petersburg,FL,27.75,-82.64
33738,Saint Petersburg,FL,27.75,-82.64
33740,Saint Petersburg,FL,27.75,-82.64
33741,Saint Petersburg,FL,27.75,-82.64
33742,Saint Petersburg,FL,27.75,-82.64
33743,Saint Petersburg,FL,27.75,-82.64
33744,Bay Pines,FL,27.81,-82.77
33747,Saint Petersburg,FL,27.75,-82.64
33755,Clearwater,FL,27.98,-82.78
33756,Clearwater,FL,27.95,-82.79
33757,Clearwater,FL,27.97,-82.76
33758,Clearwater,FL,27.97,-82.76
33759,Clearwater,FL,27.98,-82.7
33760,Clearwater,FL,27.91,-82.71
33761,Clearwater,FL,28.03,-82.72
33762,Clearwater,FL,27.9,-82.68
33763,Clearwater,FL,28.0,-82.74
33764,Clearwater,FL,27.93,-82.74
33765,Clearwater,FL,27.97,-82.76
33766,Clearwater,FL,27.97,-82.76
33767,Clearwater Beach,FL,27.98,-82.82
33769,Clearwater,FL,27.97,-82.76
33770,Largo,FL,27.92,-82.8
33771,Largo,FL,27.9,-82.78
33772,Seminole,FL,27.84,-82.78
33773,Largo,FL,27.88,-82.76
33774,Largo,FL,27.88,-82.83
33775,Seminole,FL,27.84,-82.78
33776,Seminole,FL,27.85,-82.83
33777,Seminole,FL,27.85,-82.76
33778,Largo,FL,27.89,-82.8
33779,Largo,FL,27.9,-82.78
33780,Pinellas Park,FL,27.85,-82.7
33781,Pinellas Park,FL,27.84,-82.71
33782,Pinellas Park,FL,27.85,-82.7
33784,Saint Petersburg,FL,27.75,-82.64
33785,Indian Rocks Beach,FL,27.89,-82.85
33786,Belleair Beach,FL,27.91,-82.84
33801,Lakeland,FL,28.04,-81.9
33802,Lakeland,FL,28.04,-81.96
33803,Lakeland,FL,28.01,-81.93
33804,Lakeland,FL,28.04,-81.96
33805,Lakeland,FL,28.1,-81.91
33806,Lakeland,FL,28.04,-81.96
33807,Lakeland,FL,28.04,-81.96
33809,Lakeland,FL,28.22,-81.97
33810,Lakeland,FL,28.13,-82.03
33811,Lakeland,FL,27.98,-82.01
33812,Lakeland,FL,27.97,-81.89
33813,Lakeland,FL,27.97,-81.94
33815,Lakeland,FL,28.04,-81.96
33820,Alturas,FL,27.79,-81.85
33823,Auburndale,FL,28.07,-81.79
33825,Avon Park,FL,27.59,-81.5
33826,Avon Park,FL,27.59,-81.5
33827,Babson Park,FL,27.83,-81.52
33830,Bartow,FL,27.89,-81.84
33831,Bartow,FL,27.89,-81.84
33834,Bowling Green,FL,27.63,-81.82
33835,Bradley,FL,27.79,-81.85
33836,Davenport,FL,28.16,-81.6
33837,Davenport,FL,28.16,-81.6
33838,Dundee,FL,28.02,-81.62
33839,Eagle Lake,FL,27.97,-81.75
33840,Eaton Park,FL,28.2,-81.91
33841,Fort Meade,FL,27.75,-81.79
33843,Frostproof,FL,27.74,-81.53
33844,Haines City,FL,28.1,-81.62
33845,Haines City,FL,28.1,-81.62
33846,Highland City,FL,27.96,-81.87
33847,Homeland,FL,27.8,-81.82
33848,Intercession City,FL,28.26,-81.5
33849,Kathleen,FL,28.23,-82.07
33850,Lake Alfred,FL,28.09,-81.72
33851,Lake Hamilton,FL,28.04,-81.62
33852,Lake Placid,FL,27.29,-81.36
33853,Lake Wales,FL,27.9,-81.58
33854,Lakeshore,FL,27.86,-81.41
33855,Indian Lake Estates,FL,27.8,-81.35
33856,Nalcrest,FL,27.86,-81.43
33857,Lorida,FL,27.34,-81.19
33858,Loughman,FL,28.23,-81.57
33859,Lake Wales,FL,27.87,-81.63
33860,Mulberry,FL,27.9,-81.97
33862,Lake Placid,FL,27.29,-81.36
33863,Nichols,FL,27.79,-81.85
33865,Ona,FL,27.49,-81.92
33867,River Ranch,FL,27.78,-81.2
33868,Polk City,FL,28.18,-81.82
33870,Sebring,FL,27.49,-81.45
33871,Sebring,FL,27.49,-81.45
33872,Sebring,FL,27.51,-81.55
33873,Wauchula,FL,27.54,-81.8
33875,Sebring,FL,27.41,-81.48
33876,Sebring,FL,27.42,-81.34
33877,Waverly,FL,27.99,-81.61
33880,Winter Haven,FL,27.98,-81.78
33881,Winter Haven,FL,28.04,-81.72
33882,Winter Haven,FL,28.04,-81.72
33883,Winter Haven,FL,28.04,-81.72
33884,Winter Haven,FL,27.98,-81.67
33885,Winter Haven,FL,28.04,-81.72
33888,Winter Haven,FL,28.04,-81.72
33890,Zolfo Springs,FL,27.49,-81.79
33896,Davenport,FL,28.26,-81.58
33897,Davenport,FL,28.28,-81.69
33898,Lake Wales,FL,27.84,-81.37
33900,Fort Myers,FL,26.62,-81.84
33901,Fort Myers,FL,26.62,-81.88
33902,Fort Myers,FL,26.63,-81.85
33903,North Fort Myers,FL,26.68,-81.91
33904,Cape Coral,FL,26.58,-81.94
33905,Fort Myers,FL,26.67,-81.76
33906,Fort Myers,FL,26.63,-81.85
33907,Fort Myers,FL,26.56,-81.87
33908,Fort Myers,FL,26.52,-81.98
33909,Cape Coral,FL,26.69,-81.95
33910,Cape Coral,FL,26.63,-81.99
33911,Fort Myers,FL,26.63,-81.85
33912,Fort Myers,FL,26.53,-81.83
33913,Fort Myers,FL,26.51,-81.7
33914,Cape Coral,FL,26.55,-82.02
33915,Cape Coral,FL,26.63,-81.99
33916,Fort Myers,FL,26.63,-81.85
33917,North Fort Myers,FL,26.74,-81.84
33918,North Fort Myers,FL,26.63,-81.85
33919,Fort Myers,FL,26.56,-81.9
33920,Alva,FL,26.71,-81.61
33921,Boca Grande,FL,26.77,-82.25
33922,Bokeelia,FL,26.64,-82.16
33924,Captiva,FL,26.58,-82.21
33927,El Jobean,FL,26.89,-82.05
33928,Estero,FL,26.44,-81.81
33929,Estero,FL,26.43,-81.8
33930,Felda,FL,26.54,-81.43
33931,Fort Myers Beach,FL,26.48,-81.95
33932,Fort Myers Beach,FL,26.45,-81.94
33935,Labelle,FL,26.64,-81.34
33936,Lehigh Acres,FL,26.6,-81.63
33938,Murdock,FL,27.0,-82.13
33944,Palmdale,FL,26.94,-81.31
33945,Pineland,FL,26.6,-82.22
33946,Placida,FL,26.85,-82.28
33947,Rotonda West,FL,26.88,-82.27
33948,Port Charlotte,FL,26.99,-82.15
33949,Port Charlotte,FL,26.98,-82.1
33950,Punta Gorda,FL,26.89,-82.05
33951,Punta Gorda,FL,26.89,-82.05
33952,Port Charlotte,FL,26.98,-82.1
33953,Port Charlotte,FL,27.0,-82.21
33954,Port Charlotte,FL,27.02,-82.12
33955,Punta Gorda,FL,26.82,-81.99
33956,Saint James City,FL,26.49,-82.08
33957,Sanibel,FL,26.44,-82.1
